ダウンロードした時刻：2022/05/27 22:26:14

,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松
2020/7/14 3:00:00,23.0,8,1,0,1,8,1,0,8,1,97,8,1
2020/7/14 4:00:00,22.8,8,1,0,1,8,1,0,8,1,99,8,1
2020/7/14 5:00:00,22.8,8,1,0,1,8,1,0.00,8,1,99,8,1
2020/7/14 6:00:00,22.7,8,1,0.0,0,8,1,0.01,8,1,100,8,1
2020/7/14 7:00:00,22.9,8,1,0.0,0,8,1,0.04,8,1,100,8,1
2020/7/14 8:00:00,23.1,8,1,0.0,0,8,1,0.09,8,1,100,8,1
2020/7/14 9:00:00,22.9,8,1,0.0,0,8,1,0.19,8,1,99,8,1
2020/7/14 10:00:00,22.7,8,1,0.0,0,8,1,0.06,8,1,100,8,1
2020/7/14 11:00:00,23.1,8,1,0.0,0,8,1,0.36,8,1,100,8,1
2020/7/14 12:00:00,24.7,8,1,0.0,0,8,1,1.11,8,1,92,8,1
2020/7/14 13:00:00,26.9,8,1,0.4,0,8,1,2.49,8,1,77,8,1
2020/7/14 14:00:00,27.9,8,1,0.5,0,8,1,2.40,8,1,74,8,1
2020/7/14 15:00:00,27.8,8,1,0.4,0,8,1,2.05,8,1,73,8,1
2020/7/14 16:00:00,27.2,8,1,0.4,0,8,1,1.28,8,1,69,8,1
2020/7/14 17:00:00,27.4,8,1,0.7,0,8,1,1.23,8,1,63,8,1
2020/7/14 18:00:00,26.5,8,1,0.1,0,8,1,0.53,8,1,67,8,1
2020/7/14 19:00:00,25.7,8,1,0.0,0,8,1,0.11,8,1,69,8,1
2020/7/14 20:00:00,24.8,8,1,0.0,0,8,1,0.01,8,1,73,8,1
2020/7/14 21:00:00,24.4,8,1,0,1,8,1,0,8,1,72,8,1
2020/7/14 22:00:00,24.2,8,1,0,1,8,1,0,8,1,72,8,1
2020/7/14 23:00:00,24.0,8,1,0,1,8,1,0,8,1,73,8,1
2020/7/15 00:00:00,23.8,8,1,0,1,8,1,0,8,1,73,8,1
2020/7/15 1:00:00,23.6,8,1,0,1,8,1,0,8,1,74,8,1
2020/7/15 2:00:00,23.4,8,1,0,1,8,1,0,8,1,75,8,1
2020/7/15 3:00:00,23.2,8,1,0,1,8,1,0,8,1,77,8,1
2020/7/15 4:00:00,23.1,8,1,0,1,8,1,0,8,1,77,8,1
2020/7/15 5:00:00,23.1,8,1,0,1,8,1,0.00,8,1,78,8,1
2020/7/15 6:00:00,22.8,8,1,0.0,0,8,1,0.03,8,1,80,8,1
2020/7/15 7:00:00,23.1,8,1,0.0,0,8,1,0.26,8,1,79,8,1
2020/7/15 8:00:00,23.3,8,1,0.0,0,8,1,0.48,8,1,78,8,1
2020/7/15 9:00:00,23.4,8,1,0.0,0,8,1,0.53,8,1,78,8,1
2020/7/15 10:00:00,24.5,8,1,0.2,0,8,1,1.37,8,1,75,8,1
2020/7/15 11:00:00,24.4,8,1,0.3,0,8,1,2.07,8,1,74,8,1
2020/7/15 12:00:00,25.4,8,1,0.5,0,8,1,2.37,8,1,71,8,1
2020/7/15 13:00:00,26.8,8,1,0.4,0,8,1,2.71,8,1,66,8,1
2020/7/15 14:00:00,26.7,8,1,0.1,0,8,1,1.69,8,1,66,8,1
2020/7/15 15:00:00,27.2,8,1,0.8,0,8,1,2.63,8,1,65,8,1
2020/7/15 16:00:00,26.2,8,1,0.2,0,8,1,1.50,8,1,67,8,1
2020/7/15 17:00:00,26.2,8,1,0.1,0,8,1,1.00,8,1,68,8,1
2020/7/15 18:00:00,25.3,8,1,0.0,0,8,1,0.48,8,1,73,8,1
2020/7/15 19:00:00,24.3,8,1,0.0,0,8,1,0.08,8,1,77,8,1
2020/7/15 20:00:00,23.9,8,1,0.0,0,8,1,0.00,8,1,78,8,1
2020/7/15 21:00:00,23.1,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/15 22:00:00,22.8,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/15 23:00:00,22.2,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/16 00:00:00,22.2,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/16 1:00:00,22.2,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/16 2:00:00,21.7,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/16 3:00:00,21.5,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/16 4:00:00,21.5,8,1,0,1,8,1,0,8,1,92,8,1
2020/7/16 5:00:00,21.3,8,1,0,1,8,1,0.00,8,1,92,8,1
2020/7/16 6:00:00,21.5,8,1,0.0,0,8,1,0.07,8,1,92,8,1
2020/7/16 7:00:00,22.3,8,1,0.1,0,8,1,0.45,8,1,86,8,1
2020/7/16 8:00:00,23.2,8,1,0.0,0,8,1,0.62,8,1,80,8,1
2020/7/16 9:00:00,23.8,8,1,0.1,0,8,1,1.13,8,1,75,8,1
2020/7/16 10:00:00,24.8,8,1,0.7,0,8,1,2.28,8,1,72,8,1
2020/7/16 11:00:00,25.0,8,1,0.1,0,8,1,1.24,8,1,71,8,1
2020/7/16 12:00:00,26.3,8,1,0.4,0,8,1,1.91,8,1,65,8,1
2020/7/16 13:00:00,27.3,8,1,0.4,0,8,1,2.18,8,1,60,8,1
2020/7/16 14:00:00,27.2,8,1,0.1,0,8,1,1.73,8,1,57,8,1
2020/7/16 15:00:00,28.1,8,1,0.5,0,8,1,1.91,8,1,54,8,1
2020/7/16 16:00:00,29.1,8,1,0.9,0,8,1,2.44,8,1,52,8,1
2020/7/16 17:00:00,27.9,8,1,0.5,0,8,1,1.21,8,1,54,8,1
2020/7/16 18:00:00,27.8,8,1,0.9,0,8,1,1.09,8,1,53,8,1
2020/7/16 19:00:00,27.0,8,1,0.8,0,8,1,0.44,8,1,54,8,1
2020/7/16 20:00:00,25.9,8,1,0.0,0,8,1,0.01,8,1,65,8,1
2020/7/16 21:00:00,25.1,8,1,0,1,8,1,0,8,1,70,8,1
2020/7/16 22:00:00,24.6,8,1,0,1,8,1,0,8,1,74,8,1
2020/7/16 23:00:00,24.2,8,1,0,1,8,1,0,8,1,80,8,1
2020/7/17 00:00:00,23.7,8,1,0,1,8,1,0,8,1,87,8,1
2020/7/17 1:00:00,23.5,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/17 2:00:00,23.4,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/17 3:00:00,23.2,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/17 4:00:00,23.0,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/17 5:00:00,23.0,8,1,0,1,8,1,0.00,8,1,84,8,1
2020/7/17 6:00:00,23.2,8,1,0.0,0,8,1,0.05,8,1,83,8,1
2020/7/17 7:00:00,23.8,8,1,0.0,0,8,1,0.41,8,1,80,8,1
2020/7/17 8:00:00,24.8,8,1,0.5,0,8,1,1.13,8,1,74,8,1
2020/7/17 9:00:00,25.1,8,1,0.0,0,8,1,0.93,8,1,73,8,1
2020/7/17 10:00:00,25.5,8,1,0.0,0,8,1,1.12,8,1,70,8,1
2020/7/17 11:00:00,26.6,8,1,0.7,0,8,1,2.67,8,1,67,8,1
2020/7/17 12:00:00,27.4,8,1,0.6,0,8,1,2.85,8,1,68,8,1
2020/7/17 13:00:00,27.5,8,1,0.9,0,8,1,3.47,8,1,65,8,1
2020/7/17 14:00:00,27.4,8,1,0.6,0,8,1,2.78,8,1,67,8,1
2020/7/17 15:00:00,27.1,8,1,0.3,0,8,1,1.86,8,1,70,8,1
2020/7/17 16:00:00,27.8,8,1,0.8,0,8,1,1.98,8,1,69,8,1
2020/7/17 17:00:00,27.0,8,1,1.0,0,8,1,1.66,8,1,72,8,1
2020/7/17 18:00:00,26.9,8,1,1.0,0,8,1,0.92,8,1,73,8,1
2020/7/17 19:00:00,25.7,8,1,0.3,0,8,1,0.23,8,1,78,8,1
2020/7/17 20:00:00,24.9,8,1,0.0,0,8,1,0.01,8,1,83,8,1
2020/7/17 21:00:00,24.8,8,1,0,1,8,1,0,8,1,84,8,1
2020/7/17 22:00:00,24.7,8,1,0,1,8,1,0,8,1,84,8,1
2020/7/17 23:00:00,24.4,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/18 00:00:00,24.7,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/18 1:00:00,24.3,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/18 2:00:00,24.2,8,1,0,1,8,1,0,8,1,90,8,1
2020/7/18 3:00:00,24.0,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/18 4:00:00,24.0,8,1,0,1,8,1,0,8,1,90,8,1
2020/7/18 5:00:00,23.9,8,1,0,1,8,1,0.00,8,1,91,8,1
2020/7/18 6:00:00,24.0,8,1,0.0,0,8,1,0.04,8,1,88,8,1
2020/7/18 7:00:00,24.3,8,1,0.0,0,8,1,0.39,8,1,88,8,1
2020/7/18 8:00:00,25.0,8,1,0.0,0,8,1,0.65,8,1,84,8,1
2020/7/18 9:00:00,26.1,8,1,0.2,0,8,1,1.13,8,1,77,8,1
2020/7/18 10:00:00,26.7,8,1,0.3,0,8,1,1.35,8,1,72,8,1
2020/7/18 11:00:00,28.3,8,1,0.9,0,8,1,2.89,8,1,65,8,1
2020/7/18 12:00:00,29.6,8,1,0.7,0,8,1,2.73,8,1,63,8,1
2020/7/18 13:00:00,29.0,8,1,0.7,0,8,1,2.71,8,1,62,8,1
2020/7/18 14:00:00,30.3,8,1,1.0,0,8,1,3.01,8,1,61,8,1
2020/7/18 15:00:00,30.8,8,1,0.8,0,8,1,2.36,8,1,59,8,1
2020/7/18 16:00:00,30.0,8,1,0.2,0,8,1,1.10,8,1,63,8,1
2020/7/18 17:00:00,29.4,8,1,0.0,0,8,1,0.72,8,1,64,8,1
2020/7/18 18:00:00,28.5,8,1,0.0,0,8,1,0.27,8,1,71,8,1
2020/7/18 19:00:00,27.6,8,1,0.0,0,8,1,0.09,8,1,71,8,1
2020/7/18 20:00:00,27.0,8,1,0.0,0,8,1,0.00,8,1,74,8,1
2020/7/18 21:00:00,26.4,8,1,0,1,8,1,0,8,1,81,8,1
2020/7/18 22:00:00,25.9,8,1,0,1,8,1,0,8,1,84,8,1
2020/7/18 23:00:00,26.2,8,1,0,1,8,1,0,8,1,83,8,1
2020/7/19 00:00:00,25.8,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/19 1:00:00,25.0,8,1,0,1,8,1,0,8,1,86,8,1
2020/7/19 2:00:00,25.0,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/19 3:00:00,24.8,8,1,0,1,8,1,0,8,1,91,8,1
2020/7/19 4:00:00,24.6,8,1,0,1,8,1,0,8,1,92,8,1
2020/7/19 5:00:00,24.5,8,1,0,1,8,1,0.00,8,1,92,8,1
2020/7/19 6:00:00,24.2,8,1,0.0,0,8,1,0.08,8,1,94,8,1
2020/7/19 7:00:00,24.7,8,1,0.0,0,8,1,0.25,8,1,92,8,1
2020/7/19 8:00:00,25.4,8,1,0.0,0,8,1,0.53,8,1,87,8,1
2020/7/19 9:00:00,26.9,8,1,0.4,0,8,1,1.42,8,1,77,8,1
2020/7/19 10:00:00,28.1,8,1,0.8,0,8,1,2.39,8,1,74,8,1
2020/7/19 11:00:00,29.0,8,1,0.6,0,8,1,2.73,8,1,71,8,1
2020/7/19 12:00:00,29.5,8,1,1.0,0,8,1,3.31,8,1,69,8,1
2020/7/19 13:00:00,29.7,8,1,0.1,0,8,1,2.14,8,1,66,8,1
2020/7/19 14:00:00,30.4,8,1,0.7,0,8,1,3.05,8,1,63,8,1
2020/7/19 15:00:00,29.0,8,1,0.1,0,8,1,1.31,8,1,69,8,1
2020/7/19 16:00:00,30.5,8,1,0.7,0,8,1,1.88,8,1,60,8,1
2020/7/19 17:00:00,30.5,8,1,1.0,0,8,1,1.45,8,1,60,8,1
2020/7/19 18:00:00,30.1,8,1,0.1,0,8,1,0.31,8,1,63,8,1
2020/7/19 19:00:00,29.1,8,1,0.0,0,8,1,0.19,8,1,66,8,1
2020/7/19 20:00:00,28.1,8,1,0.0,0,8,1,0.01,8,1,70,8,1
2020/7/19 21:00:00,28.0,8,1,0,1,8,1,0,8,1,72,8,1
2020/7/19 22:00:00,27.7,8,1,0,1,8,1,0,8,1,75,8,1
2020/7/19 23:00:00,26.7,8,1,0,1,8,1,0,8,1,79,8,1
2020/7/20 00:00:00,27.0,8,1,0,1,8,1,0,8,1,78,8,1
2020/7/20 1:00:00,26.7,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/20 2:00:00,25.3,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/20 3:00:00,25.1,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/20 4:00:00,25.1,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/20 5:00:00,24.9,8,1,0,1,8,1,0.00,8,1,90,8,1
2020/7/20 6:00:00,25.3,8,1,0.0,0,8,1,0.12,8,1,89,8,1
2020/7/20 7:00:00,25.9,8,1,0.5,0,8,1,0.50,8,1,86,8,1
2020/7/20 8:00:00,28.0,8,1,0.7,0,8,1,1.16,8,1,77,8,1
2020/7/20 9:00:00,29.0,8,1,0.8,0,8,1,1.86,8,1,73,8,1
2020/7/20 10:00:00,30.2,8,1,1.0,0,8,1,2.44,8,1,64,8,1
2020/7/20 11:00:00,31.3,8,1,1.0,0,8,1,2.86,8,1,60,8,1
2020/7/20 12:00:00,31.7,8,1,1.0,0,8,1,3.07,8,1,61,8,1
2020/7/20 13:00:00,31.9,8,1,0.6,0,8,1,2.53,8,1,60,8,1
2020/7/20 14:00:00,32.8,8,1,0.8,0,8,1,2.72,8,1,56,8,1
2020/7/20 15:00:00,33.5,8,1,0.1,0,8,1,1.74,8,1,54,8,1
2020/7/20 16:00:00,32.6,8,1,0.5,0,8,1,1.67,8,1,57,8,1
2020/7/20 17:00:00,32.8,8,1,0.1,0,8,1,0.99,8,1,57,8,1
2020/7/20 18:00:00,32.3,8,1,0.5,0,8,1,0.97,8,1,58,8,1
2020/7/20 19:00:00,32.1,8,1,0.2,0,8,1,0.34,8,1,59,8,1
2020/7/20 20:00:00,30.9,8,1,0.0,0,8,1,0.01,8,1,67,8,1
2020/7/20 21:00:00,30.1,8,1,0,1,8,1,0,8,1,72,8,1
2020/7/20 22:00:00,29.5,8,1,0,1,8,1,0,8,1,76,8,1
2020/7/20 23:00:00,29.0,8,1,0,1,8,1,0,8,1,78,8,1
2020/7/21 00:00:00,28.6,8,1,0,1,8,1,0,8,1,77,8,1
2020/7/21 1:00:00,28.0,8,1,0,1,8,1,0,8,1,81,8,1
2020/7/21 2:00:00,27.7,8,1,0,1,8,1,0,8,1,81,8,1
2020/7/21 3:00:00,27.0,8,1,0,1,8,1,0,8,1,83,8,1
2020/7/21 4:00:00,26.7,8,1,0,1,8,1,0,8,1,87,8,1
2020/7/21 5:00:00,26.6,8,1,0,1,8,1,0.00,8,1,87,8,1
2020/7/21 6:00:00,26.8,8,1,0.0,0,8,1,0.07,8,1,85,8,1
2020/7/21 7:00:00,27.6,8,1,0.4,0,8,1,0.49,8,1,81,8,1
2020/7/21 8:00:00,28.9,8,1,0.9,0,8,1,1.19,8,1,76,8,1
2020/7/21 9:00:00,31.3,8,1,1.0,0,8,1,2.02,8,1,66,8,1
2020/7/21 10:00:00,32.4,8,1,0.9,0,8,1,2.54,8,1,58,8,1
2020/7/21 11:00:00,33.4,8,1,0.8,0,8,1,2.50,8,1,58,8,1
2020/7/21 12:00:00,34.3,8,1,0.9,0,8,1,3.32,8,1,54,8,1
2020/7/21 13:00:00,34.0,8,1,0.9,0,8,1,2.90,8,1,53,8,1
2020/7/21 14:00:00,33.0,8,1,0.3,0,8,1,2.03,8,1,58,8,1
2020/7/21 15:00:00,32.9,8,1,0.5,0,8,1,1.91,8,1,59,8,1
2020/7/21 16:00:00,33.5,8,1,0.9,0,8,1,2.08,8,1,54,8,1
2020/7/21 17:00:00,33.5,8,1,0.3,0,8,1,0.84,8,1,54,8,1
2020/7/21 18:00:00,32.9,8,1,0.3,0,8,1,0.55,8,1,56,8,1
2020/7/21 19:00:00,31.9,8,1,0.0,0,8,1,0.22,8,1,62,8,1
2020/7/21 20:00:00,30.7,8,1,0.0,0,8,1,0.01,8,1,67,8,1
2020/7/21 21:00:00,30.3,8,1,0,1,8,1,0,8,1,69,8,1
2020/7/21 22:00:00,29.5,8,1,0,1,8,1,0,8,1,73,8,1
2020/7/21 23:00:00,29.2,8,1,0,1,8,1,0,8,1,74,8,1
2020/7/22 00:00:00,29.0,8,1,0,1,8,1,0,8,1,75,8,1
2020/7/22 1:00:00,28.5,8,1,0,1,8,1,0,8,1,77,8,1
2020/7/22 2:00:00,28.1,8,1,0,1,8,1,0,8,1,79,8,1
2020/7/22 3:00:00,27.9,8,1,0,1,8,1,0,8,1,72,8,1
2020/7/22 4:00:00,27.6,8,1,0,1,8,1,0,8,1,73,8,1
2020/7/22 5:00:00,26.9,8,1,0,1,8,1,0.00,8,1,75,8,1
2020/7/22 6:00:00,26.8,8,1,0.0,0,8,1,0.07,8,1,74,8,1
2020/7/22 7:00:00,26.8,8,1,0.0,0,8,1,0.35,8,1,77,8,1
2020/7/22 8:00:00,27.4,8,1,0.1,0,8,1,0.72,8,1,76,8,1
2020/7/22 9:00:00,27.8,8,1,0.6,0,8,1,1.78,8,1,70,8,1
2020/7/22 10:00:00,29.4,8,1,0.6,0,8,1,2.24,8,1,64,8,1
2020/7/22 11:00:00,29.6,8,1,0.0,0,8,1,1.48,8,1,66,8,1
2020/7/22 12:00:00,30.0,8,1,0.1,0,8,1,1.84,8,1,65,8,1
2020/7/22 13:00:00,30.3,8,1,0.0,0,8,1,1.20,8,1,60,8,1
2020/7/22 14:00:00,30.7,8,1,0.1,0,8,1,1.82,8,1,58,8,1
2020/7/22 15:00:00,30.4,8,1,0.3,0,8,1,1.65,8,1,59,8,1
2020/7/22 16:00:00,29.6,8,1,0.0,0,8,1,0.80,8,1,61,8,1
2020/7/22 17:00:00,29.5,8,1,0.0,0,8,1,0.67,8,1,63,8,1
2020/7/22 18:00:00,28.3,8,1,0.0,0,8,1,0.21,8,1,70,8,1
2020/7/22 19:00:00,27.5,8,1,0.0,0,8,1,0.04,8,1,76,8,1
2020/7/22 20:00:00,27.1,8,1,0.0,0,8,1,0.00,8,1,79,8,1
2020/7/22 21:00:00,26.5,8,1,0,1,8,1,0,8,1,82,8,1
2020/7/22 22:00:00,26.3,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/22 23:00:00,26.3,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/23 00:00:00,26.0,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/23 1:00:00,25.9,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/23 2:00:00,26.1,8,1,0,1,8,1,0,8,1,87,8,1
2020/7/23 3:00:00,26.0,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/23 4:00:00,26.1,8,1,0,1,8,1,0,8,1,87,8,1
2020/7/23 5:00:00,25.7,8,1,0,1,8,1,0.00,8,1,90,8,1
2020/7/23 6:00:00,25.9,8,1,0.0,0,8,1,0.05,8,1,88,8,1
2020/7/23 7:00:00,26.7,8,1,0.0,0,8,1,0.31,8,1,83,8,1
2020/7/23 8:00:00,27.6,8,1,0.0,0,8,1,0.61,8,1,79,8,1
2020/7/23 9:00:00,28.3,8,1,0.0,0,8,1,0.79,8,1,75,8,1
2020/7/23 10:00:00,28.0,8,1,0.0,0,8,1,0.78,8,1,76,8,1
2020/7/23 11:00:00,28.7,8,1,0.0,0,8,1,1.15,8,1,74,8,1
2020/7/23 12:00:00,28.8,8,1,0.0,0,8,1,1.28,8,1,73,8,1
2020/7/23 13:00:00,29.2,8,1,0.0,0,8,1,1.58,8,1,68,8,1
2020/7/23 14:00:00,29.5,8,1,0.0,0,8,1,1.23,8,1,67,8,1
2020/7/23 15:00:00,29.2,8,1,0.0,0,8,1,1.11,8,1,68,8,1
2020/7/23 16:00:00,29.1,8,1,0.0,0,8,1,0.67,8,1,69,8,1
2020/7/23 17:00:00,29.0,8,1,0.0,0,8,1,0.70,8,1,69,8,1
2020/7/23 18:00:00,28.5,8,1,0.0,0,8,1,0.39,8,1,70,8,1
2020/7/23 19:00:00,28.0,8,1,0.0,0,8,1,0.10,8,1,72,8,1
2020/7/23 20:00:00,27.9,8,1,0.0,0,8,1,0.00,8,1,73,8,1
2020/7/23 21:00:00,27.2,8,1,0,1,8,1,0,8,1,77,8,1
2020/7/23 22:00:00,26.9,8,1,0,1,8,1,0,8,1,79,8,1
2020/7/23 23:00:00,25.6,8,1,0,1,8,1,0,8,1,87,8,1
2020/7/24 00:00:00,25.5,8,1,0,1,8,1,0,8,1,86,8,1
2020/7/24 1:00:00,25.2,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/24 2:00:00,25.1,8,1,0,1,8,1,0,8,1,87,8,1
2020/7/24 3:00:00,25.1,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/24 4:00:00,25.1,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/24 5:00:00,25.0,8,1,0,1,8,1,0.00,8,1,91,8,1
2020/7/24 6:00:00,25.0,8,1,0.0,0,8,1,0.02,8,1,91,8,1
2020/7/24 7:00:00,25.3,8,1,0.0,0,8,1,0.14,8,1,89,8,1
2020/7/24 8:00:00,25.9,8,1,0.0,0,8,1,0.30,8,1,88,8,1
2020/7/24 9:00:00,26.5,8,1,0.0,0,8,1,0.46,8,1,84,8,1
2020/7/24 10:00:00,26.8,8,1,0.0,0,8,1,0.41,8,1,84,8,1
2020/7/24 11:00:00,25.5,8,1,0.0,0,8,1,0.27,8,1,91,8,1
2020/7/24 12:00:00,24.3,8,1,0.0,0,8,1,0.22,8,1,94,8,1
2020/7/24 13:00:00,24.8,8,1,0.0,0,8,1,0.45,8,1,94,8,1
2020/7/24 14:00:00,25.1,8,1,0.0,0,8,1,0.52,8,1,95,8,1
2020/7/24 15:00:00,25.9,8,1,0.0,0,8,1,0.54,8,1,93,8,1
2020/7/24 16:00:00,25.9,8,1,0.0,0,8,1,0.29,8,1,96,8,1
2020/7/24 17:00:00,25.7,8,1,0.0,0,8,1,0.28,8,1,96,8,1
2020/7/24 18:00:00,25.7,8,1,0.0,0,8,1,0.13,8,1,95,8,1
2020/7/24 19:00:00,25.6,8,1,0.0,0,8,1,0.03,8,1,94,8,1
2020/7/24 20:00:00,25.4,8,1,0.0,0,8,1,0.00,8,1,95,8,1
2020/7/24 21:00:00,25.2,8,1,0,1,8,1,0,8,1,95,8,1
2020/7/24 22:00:00,25.2,8,1,0,1,8,1,0,8,1,92,8,1
2020/7/24 23:00:00,25.0,8,1,0,1,8,1,0,8,1,93,8,1
2020/7/25 00:00:00,24.8,8,1,0,1,8,1,0,8,1,93,8,1
2020/7/25 1:00:00,24.4,8,1,0,1,8,1,0,8,1,98,8,1
2020/7/25 2:00:00,24.2,8,1,0,1,8,1,0,8,1,94,8,1
2020/7/25 3:00:00,24.2,8,1,0,1,8,1,0,8,1,95,8,1
2020/7/25 4:00:00,24.3,8,1,0,1,8,1,0,8,1,93,8,1
2020/7/25 5:00:00,24.2,8,1,0,1,8,1,0.00,8,1,92,8,1
2020/7/25 6:00:00,24.0,8,1,0.0,0,8,1,0.02,8,1,94,8,1
2020/7/25 7:00:00,24.4,8,1,0.0,0,8,1,0.17,8,1,93,8,1
2020/7/25 8:00:00,24.8,8,1,0.0,0,8,1,0.27,8,1,91,8,1
2020/7/25 9:00:00,25.3,8,1,0.0,0,8,1,0.36,8,1,90,8,1
2020/7/25 10:00:00,25.6,8,1,0.0,0,8,1,0.58,8,1,88,8,1
2020/7/25 11:00:00,27.3,8,1,0.0,0,8,1,0.91,8,1,81,8,1
2020/7/25 12:00:00,27.6,8,1,0.0,0,8,1,1.23,8,1,80,8,1
2020/7/25 13:00:00,29.5,8,1,0.5,0,8,1,2.21,8,1,70,8,1
2020/7/25 14:00:00,30.5,8,1,0.4,0,8,1,2.15,8,1,64,8,1
2020/7/25 15:00:00,31.9,8,1,0.8,0,8,1,3.02,8,1,56,8,1
2020/7/25 16:00:00,31.6,8,1,0.8,0,8,1,2.31,8,1,50,8,1
2020/7/25 17:00:00,28.7,8,1,0.0,0,8,1,0.66,8,1,72,8,1
2020/7/25 18:00:00,28.0,8,1,0.0,0,8,1,0.29,8,1,76,8,1
2020/7/25 19:00:00,28.1,8,1,0.0,0,8,1,0.06,8,1,76,8,1
2020/7/25 20:00:00,26.9,8,1,0.0,0,8,1,0.00,8,1,82,8,1
2020/7/25 21:00:00,27.0,8,1,0,1,8,1,0,8,1,74,8,1
2020/7/25 22:00:00,26.7,8,1,0,1,8,1,0,8,1,73,8,1
2020/7/25 23:00:00,26.3,8,1,0,1,8,1,0,8,1,76,8,1
2020/7/26 00:00:00,25.6,8,1,0,1,8,1,0,8,1,84,8,1
2020/7/26 1:00:00,25.3,8,1,0,1,8,1,0,8,1,82,8,1
2020/7/26 2:00:00,24.9,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/26 3:00:00,24.6,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/26 4:00:00,24.1,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/26 5:00:00,23.6,8,1,0,1,8,1,0.00,8,1,88,8,1
2020/7/26 6:00:00,23.9,8,1,0.0,0,8,1,0.03,8,1,85,8,1
2020/7/26 7:00:00,24.9,8,1,0.1,0,8,1,0.45,8,1,83,8,1
2020/7/26 8:00:00,25.6,8,1,0.1,0,8,1,0.48,8,1,83,8,1
2020/7/26 9:00:00,26.2,8,1,0.0,0,8,1,0.82,8,1,80,8,1
2020/7/26 10:00:00,28.0,8,1,0.4,0,8,1,1.72,8,1,72,8,1
2020/7/26 11:00:00,28.2,8,1,0.6,0,8,1,2.55,8,1,70,8,1
2020/7/26 12:00:00,26.7,8,1,0.1,0,8,1,1.24,8,1,76,8,1
2020/7/26 13:00:00,24.2,8,1,0.0,0,8,1,0.20,8,1,91,8,1
2020/7/26 14:00:00,24.0,8,1,0.0,0,8,1,0.33,8,1,91,8,1
2020/7/26 15:00:00,24.4,8,1,0.0,0,8,1,0.32,8,1,93,8,1
2020/7/26 16:00:00,25.2,8,1,0.0,0,8,1,0.47,8,1,92,8,1
2020/7/26 17:00:00,25.7,8,1,0.0,0,8,1,0.69,8,1,91,8,1
2020/7/26 18:00:00,25.9,8,1,0.0,0,8,1,0.42,8,1,89,8,1
2020/7/26 19:00:00,25.9,8,1,0.0,0,8,1,0.16,8,1,89,8,1
2020/7/26 20:00:00,25.3,8,1,0.0,0,8,1,0.00,8,1,92,8,1
2020/7/26 21:00:00,25.0,8,1,0,1,8,1,0,8,1,92,8,1
2020/7/26 22:00:00,24.7,8,1,0,1,8,1,0,8,1,94,8,1
2020/7/26 23:00:00,24.5,8,1,0,1,8,1,0,8,1,96,8,1
2020/7/27 00:00:00,24.4,8,1,0,1,8,1,0,8,1,96,8,1
2020/7/27 1:00:00,24.1,8,1,0,1,8,1,0,8,1,97,8,1
2020/7/27 2:00:00,24.0,8,1,0,1,8,1,0,8,1,97,8,1
2020/7/27 3:00:00,23.8,8,1,0,1,8,1,0,8,1,94,8,1
2020/7/27 4:00:00,23.9,8,1,0,1,8,1,0,8,1,96,8,1
2020/7/27 5:00:00,23.6,8,1,0,1,8,1,0.00,8,1,97,8,1
2020/7/27 6:00:00,23.7,8,1,0.0,0,8,1,0.06,8,1,97,8,1
2020/7/27 7:00:00,24.4,8,1,0.1,0,8,1,0.36,8,1,92,8,1
2020/7/27 8:00:00,25.3,8,1,0.2,0,8,1,0.70,8,1,89,8,1
2020/7/27 9:00:00,26.3,8,1,0.2,0,8,1,1.07,8,1,83,8,1
